\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2025-10-17 08:00:17,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2025-08-11,9,21262,437,1348,1317,1065,8115,1353,115,4266,659,2312,20989,-274
2025-08-11,10,22240,444,1368,1399,1066,8636,1434,117,4473,703,2380,22019,-221
2025-08-11,11,22975,436,1410,1471,1067,9015,1483,117,4661,751,2450,22862,-113
2025-08-11,12,23484,443,1417,1514,1090,9296,1560,117,4798,767,2520,23522,38
2025-08-11,13,24493,445,1408,1556,1147,9508,1627,117,4895,786,2590,24078,-415
2025-08-11,14,24270,439,1369,1588,1161,9562,1685,114,4869,801,2592,24181,-90
2025-08-11,15,24107,443,1304,1623,1205,9586,1730,107,4861,805,2578,24243,136
2025-08-11,16,24094,428,1245,1630,1305,9402,1755,111,4759,803,2565,24003,-91
2025-08-11,17,24500,432,1269,1683,1485,9415,1815,114,4812,811,2663,24500,0
2025-08-11,18,24789,445,1284,1664,1557,9266,1868,119,4771,803,2668,24445,-344
2025-08-11,19,24584,455,1342,1615,1599,9137,1866,119,4730,774,2635,24272,-312
2025-08-11,20,24101,511,1364,1562,1573,8987,1818,115,4676,767,2641,24014,-86
2025-08-11,21,23762,545,1356,1488,1519,8835,1752,110,4665,762,2630,23662,-100
2025-08-11,22,22427,535,1344,1360,1397,8345,1598,102,4607,721,2514,22524,97
2025-08-11,23,20925,521,1383,1265,1240,7795,1415,99,4310,690,2362,21080,155
2025-08-11,24,19529,505,1315,1154,1143,7311,1273,96,4007,660,2230,19694,164
2025-08-12,1,18577,484,1285,1043,1085,6852,1169,97,3814,674,2115,18617,40
2025-08-12,2,17795,472,1271,1015,1026,6513,1098,97,3660,640,2048,17840,44
2025-08-12,3,17245,470,1266,984,985,6284,1045,96,3543,622,2009,17305,60
2025-08-12,4,17087,469,1252,961,956,6186,1030,97,3486,619,2015,17072,-15
2025-08-12,5,17362,466,1178,968,971,6314,1049,98,3582,597,2055,17277,-84
2025-08-12,6,18080,460,1200,1037,1019,6626,1113,103,3668,612,2144,17982,-99
2025-08-12,7,19177,402,1260,1121,1071,7142,1230,111,3851,622,2271,19082,-95
2025-08-12,8,20481,414,1301,1223,1117,7814,1339,114,4112,648,2385,20466,-14
2025-08-12,9,21648,423,1325,1301,1103,8438,1415,114,4464,693,2424,21700,52
2025-08-12,10,22747,412,1326,1385,1124,9004,1478,114,4672,739,2505,22758,12
2025-08-12,11,23367,407,1323,1476,1143,9311,1516,115,4822,763,2541,23416,50
2025-08-12,12,23781,401,1326,1550,1153,9499,1577,115,4871,768,2617,23876,95
2025-08-12,13,24006,407,1282,1592,1154,9586,1610,111,4832,790,2626,23989,-17
2025-08-12,14,23894,404,1295,1644,1179,9631,1655,109,4750,805,2654,24125,231
2025-08-12,15,23973,420,1252,1673,1273,9465,1717,112,4624,819,2615,23971,-2
2025-08-12,16,23233,410,1236,1681,1355,8805,1675,119,4408,814,2569,23071,-162
2025-08-12,17,22874,421,1272,1716,1503,8543,1746,122,4428,816,2638,23205,331
2025-08-12,18,23312,425,1310,1685,1604,8521,1731,122,4532,791,2722,23444,132
2025-08-12,19,23726,431,1357,1676,1630,8562,1728,122,4542,771,2758,23577,-149
2025-08-12,20,23594,495,1370,1604,1599,8498,1695,121,4556,762,2738,23438,-156
2025-08-12,21,23084,536,1390,1553,1576,8435,1644,109,4554,738,2656,23192,108
2025-08-12,22,21846,527,1372,1438,1453,8022,1502,101,4450,791,2479,22137,291
2025-08-12,23,20493,512,1330,1328,1314,7482,1337,98,4160,737,2332,20630,137
2025-08-12,24,19212,494,1279,1228,1240,6990,1226,100,3900,699,2168,19324,112
2025-08-13,1,18288,480,1265,1167,1194,6588,1112,95,3657,671,2049,18277,-11
2025-08-13,2,17551,474,1229,1104,1153,6258,1037,93,3490,672,1994,17504,-47
2025-08-13,3,16938,467,1222,1076,1138,5954,999,97,3378,633,1954,16917,-21
2025-08-13,4,16681,462,1176,1075,1130,5824,976,99,3348,562,1936,16589,-91
2025-08-13,5,16690,456,1094,1102,1160,5943,995,100,3390,612,1959,16811,121
2025-08-13,6,17468,454,1128,1172,1193,6250,1056,102,3513,634,2042,17544,76
2025-08-13,7,18662,408,1149,1255,1238,6677,1141,110,3636,612,2161,18387,-275
2025-08-13,8,19399,419,1180,1307,1255,7117,1217,111,3830,659,2229,19322,-76
2025-08-13,9,19904,425,1250,1284,1165,7499,1282,111,4020,691,2210,19937,33
2025-08-13,10,20430,410,1255,1325,1174,7795,1333,113,4168,740,2199,20515,85
2025-08-13,11,22767,410,1265,1334,1187,8181,1345,116,4305,760,2293,21195,-1572
2025-08-13,12,21758,407,1249,1378,1200,8484,1375,116,4447,710,2358,21722,-36
2025-08-13,13,22120,409,1257,1403,1248,8728,1417,113,4601,735,2424,22337,218
2025-08-13,14,22768,420,1237,1455,1284,8933,1460,112,4664,754,2505,22823,55
2025-08-13,15,22905,412,1272,1485,1310,9100,1488,116,4755,753,2502,23194,289
2025-08-13,16,23389,412,1266,1519,1366,9221,1553,117,4815,760,2544,23572,183
2025-08-13,17,23843,413,1241,1577,1505,9189,1627,123,4847,773,2595,23891,48
2025-08-13,18,23752,417,1316,1533,1588,8885,1656,127,4801,765,2584,23672,-80
2025-08-13,19,23259,443,1309,1469,1617,8618,1633,124,4699,749,2589,23248,-11
2025-08-13,20,22657,523,1368,1425,1585,8350,1561,120,4604,774,2540,22851,194
2025-08-13,21,21983,522,1329,1376,1506,7997,1471,113,4461,732,2480,21987,4
2025-08-13,22,20438,503,1283,1274,1398,7397,1325,108,4214,679,2309,20491,53
2025-08-13,23,18796,502,1263,1158,1308,6844,1174,103,3947,714,2118,19131,334
2025-08-13,24,17304,488,1209,1053,1220,6282,1052,97,3661,662,1952,17675,372
2025-08-14,1,16122,481,1211,975,1129,5913,964,97,3414,623,1848,16655,533
2025-08-14,2,15543,470,1199,919,1071,5604,902,99,3268,588,1775,15896,352
2025-08-14,3,15109,468,1171,885,1039,5440,870,100,3130,570,1730,15402,293
2025-08-14,4,14950,469,1145,871,1021,5374,864,101,3092,563,1733,15231,281
2025-08-14,5,15186,463,1100,888,1019,5476,886,102,3101,568,1772,15376,190
2025-08-14,6,15846,458,1127,939,1039,5763,939,104,3286,559,1847,16062,216
2025-08-14,7,16944,411,1162,1019,1051,6234,1024,109,3412,587,1962,16970,26
2025-08-14,8,18094,432,1181,1099,1038,6819,1069,111,3628,641,2069,18086,-8
2025-08-14,9,18718,432,1175,1161,975,7270,1102,112,3833,686,2064,18810,91
2025-08-14,10,19491,422,1214,1219,947,7696,1130,113,4021,718,2092,19571,80
2025-08-14,11,20118,425,1237,1253,960,7985,1153,111,4180,746,2154,20204,86
2025-08-14,12,20723,427,1253,1299,988,8214,1222,119,4321,772,2225,20840,117
2025-08-14,13,21363,431,1257,1309,1017,8342,1278,114,4470,800,2294,21312,-51
2025-08-14,14,21609,428,1286,1321,1047,8458,1320,115,4546,809,2354,21683,74
2025-08-14,15,21883,430,1306,1331,1107,8569,1361,116,4611,804,2452,22087,204
2025-08-14,16,22395,429,1331,1345,1211,8613,1419,118,4655,784,2503,22408,13
2025-08-14,17,22834,445,1329,1379,1365,8705,1528,122,4744,778,2595,22990,156
2025-08-14,18,22949,448,1331,1342,1480,8513,1581,126,4707,742,2650,22921,-28
2025-08-14,19,22532,521,1330,1278,1497,8252,1567,121,4539,697,2622,22426,-106
2025-08-14,20,21855,545,1327,1200,1421,8018,1499,117,4444,706,2520,21798,-57
2025-08-14,21,21129,545,1324,1144,1334,7837,1437,114,4323,678,2443,21179,51
2025-08-14,22,19681,541,1318,1050,1199,7399,1304,110,4112,654,2279,19966,285
2025-08-14,23,18301,521,1282,951,1071,6827,1163,106,3843,661,2107,18531,230
2025-08-14,24,16936,499,1256,860,1021,6292,1045,101,3603,626,1959,17263,327
2025-08-15,1,16017,490,1230,803,955,5901,955,101,3379,589,1833,16236,219
2025-08-15,2,15342,481,1213,765,937,5604,890,99,3246,567,1778,15580,238
2025-08-15,3,14913,477,1195,741,889,5422,855,99,3127,549,1752,15108,194
2025-08-15,4,14654,480,1194,741,872,5354,839,98,3041,545,1751,14916,262
2025-08-15,5,15001,481,1198,760,887,5396,850,99,3071,547,1788,15077,76
2025-08-15,6,15574,477,1222,813,881,5655,896,101,3195,563,1861,15666,91
2025-08-15,7,16420,427,1201,890,900,6122,976,106,3402,547,1978,16547,127
2025-08-15,8,17559,445,1233,959,873,6735,1058,110,3612,599,2061,17685,125
2025-08-15,9,18487,454,1252,1006,811,7301,1110,112,3865,648,2092,18650,164
2025-08-15,10,19465,456,1295,1055,796,7765,1162,112,4042,687,2160,19530,65
2025-08-15,11,20208,453,1322,1101,810,8039,1207,114,4184,721,2192,20143,-65
2025-08-15,12,20799,455,1291,1141,824,8250,1293,115,4362,756,2284,20771,-28
2025-08-15,13,21453,464,1323,1178,842,8480,1350,118,4446,771,2355,21327,-125
2025-08-15,14,21805,462,1341,1199,916,8577,1400,122,4590,788,2421,21815,10
2025-08-15,15,22194,468,1358,1230,993,8720,1410,124,4575,807,2429,22115,-79
2025-08-15,16,22717,472,1377,1298,1136,8805,1502,128,4672,811,2520,22722,5
2025-08-15,17,23257,480,1379,1341,1305,8852,1597,132,4723,815,2551,23175,-82
2025-08-15,18,23110,478,1409,1306,1468,8661,1635,133,4695,821,2582,23188,78
2025-08-15,19,22670,539,1429,1265,1489,8299,1627,124,4572,803,2575,22721,51
2025-08-15,20,21945,573,1431,1200,1445,8037,1553,120,4447,769,2509,22082,137
2025-08-15,21,21281,569,1421,1158,1357,7858,1480,117,4248,746,2431,21386,104
2025-08-15,22,19915,560,1362,1078,1214,7400,1349,113,3947,716,2281,20021,106
2025-08-15,23,18232,539,1291,986,1119,6876,1202,107,3693,699,2092,18605,373
2025-08-15,24,17004,514,1246,906,1049,6387,1066,103,3463,651,1942,17328,324
2025-08-16,1,16054,494,1273,842,1001,5969,965,98,3293,612,1825,16372,318
2025-08-16,2,15515,482,1240,796,962,5616,898,96,3126,570,1780,15567,52
2025-08-16,3,14899,477,1230,767,945,5410,855,96,3074,564,1741,15160,260
2025-08-16,4,14600,473,1215,750,925,5283,830,95,2951,544,1738,14805,204
2025-08-16,5,14550,463,1221,751,923,5260,826,94,2984,534,1737,14793,243
2025-08-16,6,14852,457,1182,760,936,5263,835,95,3007,534,1760,14828,-24
2025-08-16,7,15379,472,1216,803,920,5538,905,103,3004,548,1836,15343,-37
2025-08-16,8,16262,488,1230,864,890,6130,1008,108,3234,589,1940,16481,219
2025-08-16,9,17638,500,1255,947,882,6796,1120,112,3507,645,2033,17798,160
2025-08-16,10,18887,501,1285,1046,900,7425,1213,117,3804,699,2108,19097,211
2025-08-16,11,20024,490,1288,1126,918,7903,1297,120,4014,745,2213,20114,90
2025-08-16,12,20886,486,1288,1186,963,8197,1355,120,4172,772,2301,20839,-47
2025-08-16,13,21233,482,1300,1237,1024,8385,1406,115,4285,791,2391,21416,183
2025-08-16,14,21673,484,1339,1280,1078,8501,1485,109,4444,817,2432,21968,295
2025-08-16,15,22214,484,1351,1332,1172,8530,1544,116,4515,817,2521,22382,168
2025-08-16,16,22698,501,1363,1388,1291,8554,1575,119,4566,819,2576,22754,55
2025-08-16,17,23070,511,1382,1429,1432,8520,1652,127,4594,834,2655,23135,65
2025-08-16,18,23079,524,1369,1429,1543,8382,1712,129,4584,816,2654,23142,63
2025-08-16,19,22579,538,1386,1368,1544,8162,1692,123,4461,784,2573,22633,54
2025-08-16,20,21887,536,1426,1307,1446,7944,1610,119,4297,771,2495,21950,63
2025-08-16,21,21173,531,1410,1265,1363,7814,1530,113,4197,746,2422,21392,219
2025-08-16,22,20068,529,1288,1186,1272,7394,1392,105,3975,708,2321,20171,103
2025-08-16,23,18624,502,1246,1107,1171,6992,1255,103,3775,703,2181,19034,410
2025-08-16,24,17627,462,1199,1021,1094,6597,1124,105,3523,664,2049,17837,210
2025-08-17,1,16747,442,1170,959,1029,6220,1036,106,3314,608,1947,16830,83
2025-08-17,2,16133,466,1165,912,996,5902,989,105,3187,605,1890,16218,85
2025-08-17,3,15765,473,1159,876,968,5743,949,102,3202,601,1884,15956,191
2025-08-17,4,15597,470,1158,851,939,5547,922,103,3188,595,1878,15651,54
2025-08-17,5,15437,468,1155,849,953,5465,916,103,3196,537,1861,15503,65
2025-08-17,6,15474,461,1154,859,992,5461,925,103,3137,569,1870,15531,58
2025-08-17,7,15791,467,1148,886,1027,5583,975,109,3106,565,1895,15761,-29
2025-08-17,8,16477,482,1141,915,1037,5929,1065,105,3243,579,1946,16441,-36
2025-08-17,9,17211,483,1173,945,1083,6317,1136,101,3463,609,1988,17299,88
2025-08-17,10,17950,480,1119,970,1163,6755,1177,98,3603,635,2011,18010,59
2025-08-17,11,18607,477,1141,982,1182,7187,1201,102,3764,615,2050,18701,94
2025-08-17,12,18949,488,1147,978,1168,7402,1170,100,3849,627,2120,19049,101
2025-08-17,13,19001,481,1168,964,1129,7417,1081,100,3925,671,2146,19082,81
2025-08-17,14,18371,485,1168,960,1054,7199,991,100,3857,708,2162,18684,313
2025-08-17,15,18248,501,1186,997,969,7039,996,98,3836,713,2172,18507,258
2025-08-17,16,18136,501,1204,1049,888,7018,1072,101,3817,692,2119,18462,325
2025-08-17,17,18516,516,1229,1112,1031,7107,1194,104,3780,678,2117,18868,352
2025-08-17,18,19103,527,1249,1123,1180,7148,1275,103,3764,656,2138,19163,60
2025-08-17,19,19009,536,1278,1079,1213,6992,1277,104,3730,631,2101,18942,-67
2025-08-17,20,18516,534,1286,1036,1153,6811,1212,103,3614,596,2019,18362,-154
2025-08-17,21,17738,539,1257,989,1086,6614,1147,101,3533,586,1963,17814,77
2025-08-17,22,16626,531,1216,913,990,6239,1036,95,3297,565,1852,16734,108
2025-08-17,23,15546,512,1197,836,899,5796,916,90,3126,576,1739,15686,140
2025-08-17,24,14430,495,1158,771,827,5380,819,86,3007,553,1636,14732,302
2025-08-18,1,13571,477,1140,721,797,5018,758,83,2869,526,1561,13951,380
2025-08-18,2,13360,471,1112,697,760,4758,719,83,2811,511,1552,13472,112
2025-08-18,3,13052,466,1100,690,738,4568,703,79,2668,498,1552,13062,10
2025-08-18,4,12834,470,1097,697,757,4594,711,76,2588,494,1576,13059,225
2025-08-18,5,13329,468,1106,720,804,4714,743,77,2657,497,1617,13403,74
2025-08-18,6,14063,466,1126,775,846,4975,804,81,2774,513,1698,14058,-5
2025-08-18,7,14803,417,1119,828,882,5382,882,89,3036,489,1789,14913,110
2025-08-18,8,15572,442,1126,861,790,5779,896,91,3207,531,1831,15556,-17
2025-08-18,9,15935,458,1128,891,672,6044,868,93,3329,558,1789,15830,-105
2025-08-18,10,15962,462,1138,914,606,6306,852,96,3412,579,1758,16123,161
2025-08-18,11,16405,465,1114,944,587,6545,846,89,3506,601,1789,16484,80
2025-08-18,12,16873,470,1142,961,602,6683,856,98,3584,617,1848,16862,-11
2025-08-18,13,17139,469,1183,977,606,6761,880,100,3640,626,1913,17154,15
2025-08-18,14,17318,469,1206,990,635,6816,898,99,3631,633,1965,17342,24
2025-08-18,15,17457,470,1223,1021,739,6882,943,103,3651,640,2005,17676,218
2025-08-18,16,18073,473,1252,1075,895,7002,1036,107,3772,648,2094,18354,281
2025-08-18,17,18932,471,1282,1111,1070,7051,1177,109,3875,652,2173,18971,39
2025-08-18,18,18769,462,1300,1055,1153,6895,1231,111,3856,630,2205,18898,129
2025-08-18,19,18401,488,1302,1037,1187,6678,1247,108,3730,608,2190,18575,175
2025-08-18,20,18177,552,1353,1032,1200,6542,1221,103,3675,595,2119,18392,215
2025-08-18,21,17574,553,1330,991,1164,6450,1162,100,3582,568,2052,17952,378
2025-08-18,22,16655,549,1280,911,1078,6088,1062,97,3360,531,1931,16886,231
2025-08-18,23,15455,536,1234,834,992,5645,957,89,3160,525,1796,15768,313
2025-08-18,24,14528,519,1199,772,922,5248,872,85,3008,497,1683,14805,277
2025-08-19,1,13886,507,1154,734,848,4995,808,83,2872,498,1609,14107,222
2025-08-19,2,13403,502,1135,711,829,4771,767,85,2809,463,1585,13658,254
2025-08-19,3,13283,498,1122,698,840,4720,738,85,2756,452,1575,13484,201
2025-08-19,4,13441,484,1049,701,841,4705,746,86,2644,440,1595,13292,-149
2025-08-19,5,13513,479,1041,729,812,4855,773,88,2697,458,1644,13576,64
2025-08-19,6,14322,480,1068,789,864,5161,840,93,2884,462,1730,14371,50
2025-08-19,7,15314,431,1085,843,889,5554,909,98,3089,499,1866,15262,-51
2025-08-19,8,16213,455,1131,878,894,5904,961,101,3257,528,1974,16081,-133
2025-08-19,9,16670,471,1161,895,821,6141,1004,106,3398,553,2040,16590,-80
2025-08-19,10,16910,472,1204,932,768,6348,1042,104,3494,579,2026,16968,58
2025-08-19,11,17156,477,1221,966,813,6506,1025,101,3558,597,2076,17341,185
2025-08-19,12,17430,471,1214,999,843,6652,1041,97,3619,610,2061,17606,176
2025-08-19,13,17928,474,1217,1023,899,6760,1048,96,3674,624,2065,17881,-48
2025-08-19,14,17759,471,1193,1047,949,6733,1030,96,3635,628,2096,17878,119
2025-08-19,15,17693,472,1195,1045,1027,6726,1055,99,3621,637,2116,17993,300
2025-08-19,16,18175,474,1196,1050,1116,6717,1104,100,3631,634,2147,18170,-5
2025-08-19,17,18418,478,1235,1061,1200,6756,1163,102,3700,645,2177,18516,98
2025-08-19,18,18292,480,1239,1025,1218,6665,1177,100,3686,632,2202,18424,132
2025-08-19,19,18217,557,1284,1016,1205,6596,1185,94,3702,624,2195,18459,242
2025-08-19,20,18397,581,1296,1038,1186,6645,1176,92,3719,628,2170,18531,134
2025-08-19,21,17979,577,1295,1004,1079,6487,1117,92,3663,612,2121,18048,68
2025-08-19,22,16917,572,1275,931,1007,6162,1022,92,3487,585,1996,17129,213
2025-08-19,23,15879,564,1233,858,969,5742,921,89,3349,544,1871,16141,262
2025-08-19,24,15191,539,1211,799,931,5381,852,88,3198,562,1793,15353,162
2025-08-20,1,14577,525,1188,759,900,5122,801,86,3116,551,1725,14773,196
2025-08-20,2,14193,511,1184,736,868,4931,768,87,2984,536,1686,14290,97
2025-08-20,3,13917,509,1161,722,849,4773,752,87,2953,515,1667,13988,71
2025-08-20,4,13876,511,1123,731,839,4765,754,88,2957,513,1676,13956,80
2025-08-20,5,14257,497,1123,764,879,4914,785,90,3027,521,1724,14325,68
2025-08-20,6,15196,495,1162,832,961,5262,848,93,3192,494,1823,15162,-33
2025-08-20,7,16129,445,1163,900,1018,5661,941,98,3304,522,1949,16001,-128
2025-08-20,8,16847,461,1184,947,1022,6001,1012,100,3404,550,2024,16706,-142
2025-08-20,9,16994,459,1173,970,975,6235,1035,102,3455,571,2049,17024,30
2025-08-20,10,17073,451,1189,987,929,6414,1045,99,3546,578,2052,17289,217
2025-08-20,11,17316,456,1191,1001,905,6518,1040,99,3621,589,2071,17491,175
2025-08-20,12,17495,459,1194,1022,848,6597,1049,100,3652,591,2073,17585,90
2025-08-20,13,17527,460,1192,1065,818,6678,1044,101,3681,594,2054,17687,160
2025-08-20,14,17555,461,1201,1083,839,6649,1043,101,3619,590,2074,17661,105
2025-08-20,15,17547,464,1218,1097,887,6587,1043,102,3606,582,2062,17649,102
2025-08-20,16,17603,473,1240,1129,942,6524,1084,105,3618,577,2097,17788,185
2025-08-20,17,17954,458,1284,1176,1042,6553,1151,109,3602,579,2129,18081,127
2025-08-20,18,17877,465,1302,1152,1104,6458,1175,107,3598,566,2115,18044,167
2025-08-20,19,17917,553,1295,1131,1128,6460,1186,104,3631,559,2097,18143,226
2025-08-20,20,18222,572,1293,1118,1137,6511,1202,104,3633,562,2057,18188,-33
2025-08-20,21,17814,578,1272,1079,1113,6390,1153,102,3588,547,2014,17835,22
2025-08-20,22,16923,566,1241,995,1030,6045,1062,99,3422,518,1909,16887,-35
2025-08-20,23,15882,543,1186,903,965,5657,960,96,3200,487,1811,15807,-75
2025-08-20,24,14766,529,1151,825,930,5272,876,91,3029,459,1727,14889,123
2025-08-21,1,14031,512,1123,773,865,5003,814,91,2896,471,1651,14200,168
2025-08-21,2,13616,503,1113,742,839,4785,774,91,2800,454,1619,13718,102
2025-08-21,3,13371,497,1100,720,831,4651,750,90,2814,441,1609,13504,133
2025-08-21,4,13443,492,1073,718,871,4640,749,91,2756,421,1627,13438,-5
2025-08-21,5,13823,487,1070,742,898,4765,775,92,2724,430,1674,13658,-165
2025-08-21,6,14381,450,1098,801,936,4998,836,92,2917,456,1772,14356,-24
2025-08-21,7,15414,422,1147,872,950,5461,914,100,3144,492,1878,15381,-33
2025-08-21,8,16218,435,1176,927,876,5906,932,103,3252,515,1949,16070,-147
2025-08-21,9,16290,448,1205,971,777,6223,914,104,3287,534,1961,16424,134
2025-08-21,10,16772,462,1216,1027,693,6497,903,102,3365,548,1977,16791,19
2025-08-21,11,17081,472,1221,1079,648,6642,902,97,3460,566,1958,17045,-36
2025-08-21,12,17270,479,1215,1124,659,6757,931,104,3505,573,1924,17270,0
2025-08-21,13,17605,462,1248,1169,684,6919,970,105,3592,575,1960,17685,80
2025-08-21,14,17951,462,1281,1202,720,7009,1002,102,3624,580,2011,17992,41
2025-08-21,15,18241,473,1312,1242,756,7100,1050,103,3676,582,2017,18312,70
2025-08-21,16,18639,462,1286,1283,889,7182,1137,104,3813,583,2087,18826,187
2025-08-21,17,19478,443,1320,1326,1082,7296,1261,106,3946,589,2161,19530,52
2025-08-21,18,19597,440,1333,1293,1249,7210,1341,109,3940,581,2221,19716,119
2025-08-21,19,19486,430,1337,1239,1303,7027,1363,107,3932,578,2247,19564,78
2025-08-21,20,19084,443,1329,1192,1288,6884,1348,106,3862,589,2174,19216,132
2025-08-21,21,18525,447,1320,1133,1213,6726,1277,103,3774,580,2111,18684,159
2025-08-21,22,17358,437,1284,1046,1148,6300,1161,100,3601,549,1985,17612,254
2025-08-21,23,16138,425,1235,945,1037,5869,1034,96,3356,515,1860,16373,235
2025-08-21,24,15073,407,1183,860,973,5480,934,96,3120,494,1754,15302,229
2025-08-22,1,14205,397,1154,803,932,5139,859,93,3028,516,1681,14602,397
2025-08-22,2,13766,395,1140,762,902,4939,807,93,2925,510,1651,14124,358
2025-08-22,3,13681,389,1162,739,886,4799,776,93,2894,506,1637,13880,200
2025-08-22,4,13709,385,1154,738,887,4761,769,93,2773,488,1658,13706,-4
2025-08-22,5,13786,384,1135,763,911,4873,789,93,2821,475,1690,13935,150
2025-08-22,6,14509,384,1162,823,966,5122,843,96,2954,476,1769,14596,86
2025-08-22,7,15424,410,1194,900,976,5483,921,102,3171,497,1863,15516,93
2025-08-22,8,16338,430,1230,974,872,6004,968,106,3368,535,1909,16395,57
2025-08-22,9,16986,440,1251,1039,786,6479,984,109,3446,566,1897,16997,11
2025-08-22,10,17592,445,1262,1103,765,6944,1002,106,3565,589,1887,17669,77
2025-08-22,11,18216,437,1248,1153,787,7243,1059,105,3737,605,1920,18295,79
2025-08-22,12,18763,445,1236,1213,818,7418,1118,106,3839,623,1975,18791,28
2025-08-22,13,19176,451,1233,1258,851,7562,1141,104,3980,645,2069,19295,119
2025-08-22,14,19548,465,1296,1291,871,7633,1176,103,4010,662,2163,19669,121
2025-08-22,15,19782,468,1306,1322,955,7691,1207,103,4073,679,2183,19987,206
2025-08-22,16,20256,472,1325,1375,1078,7730,1286,107,4212,700,2237,20522,266
2025-08-22,17,20922,470,1347,1407,1227,7733,1373,113,4326,720,2317,21032,110
2025-08-22,18,20808,459,1366,1337,1326,7583,1436,117,4248,719,2376,20967,158
2025-08-22,19,20401,464,1340,1298,1349,7329,1433,110,4187,700,2345,20555,154
2025-08-22,20,19863,462,1344,1270,1305,7165,1392,109,4055,681,2250,20032,170
2025-08-22,21,19271,450,1333,1219,1191,6998,1333,105,3920,655,2157,19361,91
2025-08-22,22,18005,444,1292,1142,1099,6633,1216,98,3706,611,2022,18263,259
2025-08-22,23,16677,423,1230,1052,1018,6184,1081,93,3539,564,1901,17085,408
2025-08-22,24,15636,401,1183,967,953,5698,960,84,3313,522,1794,15874,238
